,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
35,230.4,182.1,144.6,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
36,144.6,115.5,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5
37,115.5,92.8,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
38,92.8,61.6,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
39,50.9,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
40,75.2,61.6,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
41,75.2,61.6,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
42,31.3,24.5,22.1,22.1,20.3,20.3,20.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
43,27.5,22.1,22.1,20.3,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,22.1,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
44,20.3,18.9,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
45,17.0,17.8,27.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,24.5,24.5,22.1,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
46,16.3,22.1,20.3,20.3,18.9,20.3,20.3,18.9,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
47,15.4,31.3,27.5,24.5,27.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,22.1,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5
