,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
26,230.4,31.3,17.8,17.8,17.8,18.9,15.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,17.8
27,14.0,14.6,15.8,14.6,15.8,15.1,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.8,15.8
28,15.8,17.8,17.0,17.0,15.8,15.8,17.0,16.3,16.3,16.3,16.3,16.3,16.3,15.8,15.8,16.3,16.3
29,14.6,15.1,15.4,15.1,14.8,15.4,14.8,15.1,15.1,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8
30,22.1,17.0,16.3,16.3,17.0,15.8,16.3,16.3,16.3,17.0,15.8,16.3,16.3,17.0,16.3,16.3,16.3
31,16.3,15.8,15.4,15.4,15.4,15.8,14.8,15.1,15.4,15.4,15.4,15.4,15.8,14.6,14.8,14.8,14.8
32,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.1,14.1
33,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
35,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
36,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
37,17.0,15.8,15.4,15.4,15.8,15.1,15.4,15.4,15.8,15.1,15.4,15.4,15.4,15.8,15.4,15.8,15.8
38,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
39,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
40,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
41,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
42,15.4,15.4,15.4,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4
43,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
44,17.0,15.4,16.3,15.8,15.8,15.8,16.3,16.3,15.8,15.4,15.8,15.4,15.8,16.3,16.3,15.8,15.8
45,14.5,15.4,18.9,15.4,15.1,15.8,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.4,14.6,14.6,14.6
46,16.3,36.3,20.3,17.0,18.9,15.4,17.0,15.8,15.8,17.8,15.8,17.0,17.0,17.8,15.8,15.8,15.8
47,144.6,24.5,18.9,22.1,17.0,18.9,17.8,17.8,18.9,17.8,18.9,18.9,20.3,17.0,17.0,17.8,17.8
