,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
17,50.9,42.7,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3,22.1,22.1,20.3,22.1,22.1,20.3,20.3,22.1,22.1,22.1
18,50.9,42.7,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,22.1
19,115.5,92.8,61.6,61.6,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3
20,144.6,115.5,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
21,22.1,20.3,17.8,17.8,17.8,17.0,16.3,17.0,17.0,17.8,17.8,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,20.3,20.3,22.1,22.1,20.3,20.3
22,14.8,15.1,15.4,16.3,16.3,17.8,17.8,17.8,17.8,17.8,17.8,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
23,15.8,15.8,15.8,17.0,17.0,17.8,17.8,17.8,17.0,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
24,20.3,18.9,17.8,17.8,17.0,17.8,17.8,17.0,17.0,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,20.3,22.1,22.1,20.3,22.1,22.1
25,115.5,92.8,61.6,61.6,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1
26,42.7,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1
27,36.3,31.3,31.3,24.5,24.5,22.1,20.3,20.3,20.3,18.9,17.8,20.3,20.3,18.9,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
28,14.6,15.1,15.4,15.8,15.8,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
29,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8,17.0,20.3,20.3,20.3,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1
30,22.1,20.3,17.8,17.8,17.0,17.0,20.3,20.3,20.3,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1
31,20.3,17.8,17.0,17.0,16.3,15.8,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
32,36.3,31.3,31.3,24.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,18.9,18.9,18.9,17.8,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
33,61.6,50.9,42.7,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,20.3,22.1,22.1,22.1
34,20.3,18.9,17.8,17.0,17.0,17.0,16.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1
35,17.8,17.0,16.3,15.8,17.0,16.3,17.0,22.1,22.1,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1
36,31.3,27.5,24.5,22.1,22.1,20.3,18.9,18.9,18.9,17.8,17.8,18.9,17.8,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
37,144.6,115.5,92.8,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
38,230.4,182.1,144.6,115.5,92.8,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
39,115.5,92.8,75.2,61.6,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
40,50.9,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
41,24.5,22.1,22.1,20.3,18.9,17.8,17.8,17.0,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
42,20.3,18.9,18.9,17.8,17.8,17.0,17.0,17.0,20.3,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,20.3,20.3,22.1,20.3,22.1,20.3,22.1,20.3,22.1,22.1
43,16.3,15.8,15.8,15.8,15.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,20.3,18.9,22.1,22.1,22.1,22.1,20.3,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1
44,24.5,20.3,20.3,18.9,17.8,17.0,17.0,17.0,17.0,20.3,18.9,18.9,20.3,18.9,20.3,22.1,22.1,20.3,22.1,22.1,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1
45,50.9,42.7,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1,20.3,22.1,22.1,22.1
46,20.3,18.9,17.8,17.8,17.0,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1
47,15.8,15.8,15.8,15.8,15.8,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1,22.1
