,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
15,14.6,14.2,14.2,14.3,14.4,14.4,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.8,14.8,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.6
16,14.6,14.2,14.2,14.5,14.5,14.5,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.6,14.6
17,27.5,17.8,15.8,15.4,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
18,14.4,14.1,14.6,14.5,14.8,14.8,14.8,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8
19,144.6,50.9,31.3,22.1,20.3,17.8,17.8,17.0,16.3,15.8,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1
20,14.2,14.8,14.5,14.6,14.8,14.8,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
21,15.4,14.5,14.5,14.8,14.8,15.1,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
22,61.6,24.5,20.3,17.8,16.3,15.8,15.4,15.4,15.1,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.4,15.4,15.1,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.4,15.4
23,61.6,27.5,20.3,17.8,17.0,15.8,15.8,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.4
24,14.1,15.8,14.8,14.8,14.8,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.4,15.4
25,20.3,15.8,14.8,14.8,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
26,230.4,61.6,36.3,27.5,22.1,20.3,18.9,17.8,17.0,17.0,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
27,42.7,22.1,17.8,17.0,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
28,17.8,15.4,14.6,15.4,14.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4
29,50.9,22.1,17.8,17.0,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4
30,17.8,15.4,14.8,15.1,14.8,16.3,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.4
31,14.0,22.1,17.8,16.3,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8
32,22.1,16.3,15.4,14.8,16.3,15.8,15.4,16.3,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.4
33,14.8,14.3,15.4,14.8,16.3,15.8,15.8,15.8,15.4,16.3,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8
34,31.3,17.8,16.3,15.4,15.1,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8
35,22.1,17.0,15.4,14.8,17.8,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8
36,14.3,14.1,17.8,17.0,15.8,15.4,17.0,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8
37,14.3,14.2,15.8,15.1,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
38,15.8,14.6,14.6,15.8,15.4,17.0,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
39,16.3,14.8,14.5,18.9,17.0,17.0,15.8,16.3,15.8,16.3,15.8,17.0,16.3,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8
40,15.8,14.6,14.6,17.8,17.0,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8
41,14.6,14.2,17.0,15.8,15.8,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8
42,14.0,24.5,20.3,17.8,17.0,15.8,17.0,15.8,17.0,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,16.3,16.3
43,14.1,17.0,15.8,15.1,17.8,17.0,16.3,15.8,17.0,15.8,17.0,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,16.3,15.8,16.3,15.8,16.3,16.3
44,14.5,14.1,22.1,18.9,17.0,16.3,15.8,17.0,16.3,16.3,16.3,15.8,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,15.8,15.8,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,16.3,16.3,15.8,15.8,16.3,15.8,16.3,15.8,15.8
45,14.0,17.8,16.3,15.4,17.0,16.3,16.3,15.8,17.0,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,16.3,16.3,16.3
46,14.0,22.1,18.9,17.0,15.8,17.0,15.8,17.0,16.3,17.0,16.3,16.3,16.3,15.8,17.0,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3
47,20.3,15.8,15.1,17.8,17.0,16.3,16.3,15.8,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,15.8
