,0,1,2,3,4,5
0,22.1,22.1,24.5,31.3,24.5,27.5
1,22.1,24.5,31.3,31.3,31.3,42.7
2,17.8,31.3,27.5,31.3,27.5,31.3
3,17.0,31.3,27.5,31.3,24.5,27.5
4,15.8,50.9,36.3,22.1,42.7,24.5
5,14.6,50.9,24.5,20.3,50.9,24.5
6,14.8,31.3,20.3,22.1,22.1,27.5
7,14.6,36.3,17.8,31.3,24.5,36.3
8,15.1,31.3,22.1,24.5,31.3,27.5
9,17.0,36.3,24.5,31.3,31.3,36.3
10,20.3,36.3,36.3,36.3,31.3,31.3
11,17.8,36.3,31.3,42.7,24.5,24.5
12,31.3,36.3,27.5,42.7,31.3,31.3
13,61.6,24.5,31.3,31.3,36.3,24.5
14,50.9,36.3,36.3,36.3,36.3,24.5
15,50.9,31.3,36.3,42.7,36.3,31.3
16,50.9,24.5,36.3,31.3,31.3,31.3
17,61.6,31.3,31.3,27.5,36.3,36.3
18,50.9,42.7,31.3,27.5,42.7,42.7
19,31.3,42.7,50.9,36.3,24.5,20.3
20,31.3,36.3,27.5,31.3,22.1,20.3
21,61.6,36.3,31.3,31.3,27.5,27.5
22,61.6,31.3,24.5,27.5,24.5,36.3
23,61.6,36.3,27.5,36.3,36.3,36.3
24,36.3,31.3,31.3,36.3,31.3,36.3
25,50.9,27.5,36.3,42.7,31.3,31.3
26,50.9,27.5,36.3,36.3,31.3,27.5
27,36.3,31.3,36.3,36.3,31.3,31.3
28,61.6,36.3,36.3,36.3,36.3,27.5
29,92.8,31.3,42.7,36.3,50.9,27.5
30,61.6,27.5,31.3,27.5,36.3,36.3
31,27.5,27.5,31.3,22.1,36.3,50.9
32,50.9,22.1,31.3,27.5,31.3,27.5
33,230.4,31.3,50.9,50.9,36.3,36.3
34,230.4,42.7,61.6,61.6,50.9,61.6
35,230.4,42.7,50.9,42.7,42.7,50.9
36,144.6,36.3,42.7,36.3,42.7,36.3
37,115.5,31.3,36.3,36.3,36.3,31.3
38,92.8,27.5,36.3,36.3,27.5,31.3
39,92.8,31.3,36.3,36.3,27.5,36.3
40,31.3,31.3,36.3,24.5,24.5,50.9
41,36.3,36.3,42.7,27.5,31.3,42.7
42,36.3,31.3,31.3,42.7,42.7,31.3
43,24.5,36.3,31.3,27.5,27.5,42.7
44,24.5,31.3,27.5,27.5,27.5,36.3
45,27.5,22.1,27.5,27.5,24.5,27.5
46,24.5,24.5,31.3,24.5,31.3,31.3
47,17.0,22.1,24.5,24.5,31.3,22.1
