,0,1,2,3,4,5
0,24.5,31.3,24.5,31.3,31.3,36.3
1,22.1,36.3,27.5,31.3,31.3,36.3
2,20.3,31.3,42.7,36.3,24.5,27.5
3,15.8,27.5,27.5,50.9,27.5,24.5
4,15.4,31.3,31.3,31.3,42.7,31.3
5,15.8,36.3,36.3,22.1,36.3,31.3
6,15.8,31.3,27.5,36.3,24.5,42.7
7,15.4,36.3,31.3,92.8,36.3,31.3
8,15.8,42.7,27.5,31.3,27.5,31.3
9,15.8,36.3,36.3,27.5,31.3,31.3
10,15.8,31.3,36.3,27.5,50.9,50.9
11,20.3,31.3,31.3,31.3,31.3,31.3
12,22.1,36.3,31.3,36.3,31.3,31.3
13,42.7,27.5,42.7,36.3,31.3,50.9
14,36.3,24.5,36.3,31.3,24.5,36.3
15,36.3,27.5,27.5,31.3,36.3,27.5
16,92.8,36.3,31.3,36.3,50.9,36.3
17,115.5,36.3,36.3,42.7,31.3,36.3
18,144.6,36.3,36.3,36.3,31.3,31.3
19,61.6,36.3,31.3,31.3,31.3,31.3
20,42.7,36.3,31.3,36.3,36.3,36.3
21,75.2,36.3,36.3,36.3,31.3,31.3
22,61.6,36.3,31.3,36.3,31.3,31.3
23,61.6,31.3,36.3,27.5,36.3,27.5
24,36.3,31.3,31.3,31.3,36.3,31.3
25,36.3,27.5,36.3,36.3,31.3,36.3
26,36.3,36.3,31.3,27.5,31.3,31.3
27,50.9,31.3,31.3,36.3,27.5,31.3
28,36.3,31.3,31.3,36.3,36.3,31.3
29,22.1,50.9,36.3,31.3,42.7,36.3
30,50.9,31.3,50.9,36.3,27.5,36.3
31,92.8,27.5,42.7,31.3,31.3,31.3
32,75.2,27.5,36.3,31.3,42.7,42.7
33,144.6,31.3,31.3,27.5,36.3,31.3
34,144.6,31.3,31.3,27.5,36.3,36.3
35,92.8,36.3,36.3,31.3,36.3,36.3
36,230.4,36.3,36.3,27.5,31.3,31.3
37,61.6,36.3,31.3,31.3,36.3,31.3
38,115.5,31.3,27.5,36.3,36.3,36.3
39,230.4,24.5,36.3,31.3,36.3,31.3
40,92.8,42.7,50.9,36.3,31.3,36.3
41,42.7,31.3,31.3,36.3,31.3,31.3
42,36.3,50.9,50.9,31.3,36.3,31.3
43,61.6,36.3,36.3,31.3,36.3,42.7
44,31.3,50.9,31.3,31.3,31.3,36.3
45,18.9,42.7,31.3,36.3,31.3,31.3
46,18.9,42.7,36.3,27.5,36.3,31.3
47,16.3,31.3,27.5,36.3,42.7,36.3
