,0,1,2,3,4,5
0,18.9,24.5,36.3,24.5,50.9,31.3
1,17.8,36.3,36.3,24.5,27.5,36.3
2,17.8,61.6,27.5,31.3,31.3,42.7
3,17.8,27.5,24.5,31.3,31.3,24.5
4,15.8,31.3,22.1,42.7,31.3,24.5
5,14.8,42.7,17.8,50.9,61.6,31.3
6,15.1,36.3,31.3,50.9,50.9,36.3
7,15.4,36.3,36.3,31.3,36.3,42.7
8,15.8,36.3,31.3,36.3,36.3,36.3
9,15.1,22.1,22.1,61.6,61.6,27.5
10,17.8,24.5,36.3,24.5,75.2,42.7
11,18.9,36.3,31.3,31.3,36.3,36.3
12,31.3,36.3,31.3,31.3,31.3,24.5
13,75.2,31.3,31.3,36.3,31.3,31.3
14,92.8,31.3,31.3,36.3,36.3,31.3
15,144.6,36.3,31.3,31.3,31.3,31.3
16,230.4,50.9,50.9,61.6,36.3,50.9
17,144.6,27.5,36.3,42.7,31.3,27.5
18,75.2,24.5,36.3,31.3,31.3,31.3
19,115.5,31.3,36.3,36.3,31.3,36.3
20,61.6,31.3,36.3,31.3,31.3,36.3
21,61.6,36.3,36.3,31.3,31.3,36.3
22,50.9,36.3,50.9,31.3,27.5,31.3
23,31.3,50.9,36.3,31.3,31.3,36.3
24,24.5,75.2,50.9,36.3,31.3,42.7
25,36.3,36.3,24.5,27.5,31.3,36.3
26,42.7,50.9,24.5,31.3,31.3,36.3
27,75.2,31.3,31.3,36.3,42.7,42.7
28,36.3,27.5,42.7,61.6,31.3,31.3
29,36.3,31.3,50.9,36.3,31.3,31.3
30,50.9,24.5,36.3,27.5,36.3,31.3
31,61.6,31.3,42.7,31.3,31.3,36.3
32,75.2,31.3,31.3,31.3,31.3,36.3
33,50.9,31.3,31.3,31.3,24.5,36.3
34,144.6,31.3,36.3,42.7,36.3,36.3
35,144.6,31.3,36.3,42.7,36.3,42.7
36,115.5,36.3,36.3,31.3,36.3,31.3
37,50.9,36.3,36.3,36.3,27.5,31.3
38,92.8,36.3,36.3,31.3,22.1,31.3
39,92.8,31.3,36.3,27.5,27.5,27.5
40,42.7,36.3,42.7,36.3,31.3,31.3
41,61.6,24.5,31.3,36.3,31.3,36.3
42,42.7,31.3,31.3,36.3,31.3,42.7
43,24.5,50.9,36.3,24.5,27.5,36.3
44,24.5,42.7,36.3,27.5,22.1,31.3
45,27.5,36.3,36.3,22.1,31.3,31.3
46,31.3,31.3,61.6,42.7,42.7,24.5
47,20.3,24.5,36.3,31.3,61.6,36.3
