,0,1,2,3,4,5
0,36.3,31.3,31.3,27.5,27.5,27.5
1,24.5,24.5,22.1,24.5,22.1,22.1
2,17.8,17.8,20.3,36.3,36.3,36.3
3,17.0,17.0,17.8,92.8,92.8,92.8
4,17.0,17.8,17.8,24.5,24.5,24.5
5,16.3,31.3,31.3,27.5,24.5,24.5
6,15.8,115.5,92.8,92.8,75.2,75.2
7,15.8,24.5,50.9,42.7,42.7,42.7
8,17.0,17.0,92.8,75.2,75.2,75.2
9,17.0,17.0,27.5,36.3,42.7,42.7
10,18.9,17.8,17.8,22.1,31.3,31.3
11,22.1,20.3,20.3,20.3,24.5,24.5
12,27.5,24.5,24.5,22.1,24.5,24.5
13,36.3,31.3,31.3,27.5,27.5,27.5
14,31.3,27.5,24.5,22.1,22.1,22.1
15,75.2,61.6,61.6,50.9,50.9,50.9
16,115.5,115.5,92.8,75.2,75.2,75.2
17,75.2,61.6,61.6,50.9,50.9,50.9
18,36.3,36.3,31.3,31.3,27.5,27.5
19,75.2,61.6,61.6,50.9,50.9,50.9
20,92.8,75.2,61.6,50.9,50.9,50.9
21,61.6,50.9,42.7,36.3,36.3,36.3
22,50.9,50.9,36.3,36.3,36.3,36.3
23,144.6,115.5,92.8,92.8,75.2,75.2
24,115.5,92.8,92.8,61.6,61.6,61.6
25,92.8,75.2,61.6,61.6,50.9,50.9
26,36.3,36.3,31.3,31.3,27.5,27.5
27,61.6,50.9,42.7,36.3,36.3,36.3
28,115.5,92.8,92.8,61.6,61.6,61.6
29,61.6,50.9,50.9,42.7,36.3,36.3
30,92.8,75.2,61.6,61.6,50.9,50.9
31,230.4,182.1,144.6,115.5,115.5,115.5
32,144.6,115.5,92.8,92.8,75.2,75.2
33,182.1,144.6,144.6,115.5,115.5,115.5
34,182.1,144.6,115.5,92.8,92.8,92.8
35,115.5,92.8,92.8,75.2,61.6,61.6
36,230.4,230.4,182.1,144.6,144.6,144.6
37,182.1,144.6,115.5,115.5,92.8,92.8
38,230.4,182.1,144.6,144.6,115.5,115.5
39,230.4,230.4,182.1,144.6,144.6,144.6
40,230.4,182.1,144.6,115.5,115.5,115.5
41,115.5,115.5,92.8,75.2,75.2,75.2
42,50.9,50.9,36.3,36.3,36.3,36.3
43,31.3,31.3,27.5,24.5,24.5,24.5
44,36.3,31.3,31.3,27.5,27.5,27.5
45,50.9,36.3,36.3,31.3,31.3,31.3
46,50.9,42.7,36.3,61.6,144.6,144.6
47,18.9,17.8,17.8,17.8,20.3,20.3
