,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3.821,2.8657862277257617,0.9497660567401575,0.8273233885204517,0.7035093587168991,0.6061774551724685,0.5697503482927705,0.5301808013431509,0.5091382554153029,0.49234208534150337,0.47721196872041405,0.47043335948254855,0.4679304331472287,0.46525288164272605,0.4635101738766792,0.46261847794151534,0.4617356554747237,0.46144434452967376,0.4608710590152176,0.46057853227854667,0.46057853227854667
1,10.349,7.796041909543943,2.7292783099869085,2.351479499163307,2.0365682973824213,1.7531217349185728,1.6522076613854084,1.541203469521753,1.4837363875092364,1.4346155234129319,1.391150970678676,1.372286317399687,1.365337478885624,1.3578479818266187,1.3527861820308973,1.3502649998779934,1.3477184771311068,1.3469039297929717,1.3452385512984653,1.3443947368314157,1.3443947368314157
2,6.963,5.419432482850826,2.264374110161937,2.027493490560205,1.843868825473401,1.6706738024979726,1.6135965182468268,1.5442820818387608,1.5084561530920475,1.4811340809510198,1.4532447917267592,1.4423062515390939,1.4383625106947726,1.4340669526351992,1.4312886213675673,1.4298505152299867,1.4283664251262334,1.4278991369829603,1.4269853621917208,1.4264935306435078,1.4264935306435078
3,4.052,3.2654549828508252,1.6413167701619384,1.499859548580206,1.413434528817722,1.3161059420536931,1.2881544723589784,1.252062472356146,1.233755841740459,1.2204753604783622,1.2058064061163167,1.2004971970264706,1.1984929286182502,1.1963618217973655,1.1951334713147608,1.1944057056273387,1.1936298249523931,1.1934178984092942,1.192974336095202,1.1927171405730856,1.1927171405730856
4,3.061,2.6026631755752834,1.544940143107538,1.438140402607986,1.4228825292338023,1.369686590194863,1.3484750745794631,1.326884164895332,1.322990813615098,1.3125757114247572,1.303796727704624,1.301893957155541,1.3002418656682275,1.2985781822794393,1.2976586428776393,1.2970843562973773,1.2967810447124384,1.2966196518235287,1.2962770557505072,1.296176759189408,1.296176759189408
5,3.508,2.9263684387331783,1.7956138445920187,1.713520209583523,1.6252894214228102,1.5691513931681291,1.5344225256136834,1.4957806606302673,1.4850728799478512,1.4709574280888258,1.4580844846378624,1.454714786982655,1.4525156015384288,1.4504290755794405,1.4492301781862615,1.4483822814535152,1.447878378348747,1.447650322211414,1.447216247253757,1.4470494455863674,1.4470494455863674
6,0.928,1.1341000176805471,1.2716143919604408,1.2711079232045766,1.26598299573759,1.2747108984035076,1.2648846514197607,1.2530064223589612,1.256411999019738,1.2544300020880463,1.2521685976591197,1.253317383630466,1.2528033774130574,1.2525975114711974,1.2526411034626679,1.252410723954092,1.2524947355218221,1.2524713130273162,1.2524460960880277,1.2524740645718035,1.2524740645718035
7,5.081,4.2319884487582415,2.4033973675594367,2.254380228536926,2.1244444727508562,2.038928012605296,1.9918076408284313,1.9394202530602613,1.9214640000293517,1.9004017081890268,1.8812437444107926,1.8755859566106985,1.8725962875237336,1.869421119381025,1.867443378099421,1.8662515774812207,1.8653534778184186,1.8650036670249661,1.8643132548358101,1.8640158266041882,1.8640158266041882
8,1.243,1.3918684487582416,1.5627218475594382,1.5423280630969274,1.5434099057518171,1.560155529398088,1.5522945012442142,1.542100374876129,1.5463940350235308,1.544460311398503,1.542031593269423,1.543497260643298,1.5431643011240723,1.5429540208589607,1.542935082168489,1.5427168064380814,1.5427893110884088,1.5427620644616862,1.5427161354776566,1.5427403043653931,1.5427403043653931
9,11.292,9.395892173248036,4.586392336675081,4.568210092377877,4.203605974978404,4.119139090440795,4.145674993614753,4.17665405426481,4.204899708366446,4.219477856115215,4.233369902670163,4.2405250905466225,4.242474051245313,4.2268103939433965,4.228461924157275,4.22609487147233,4.224172931213269,4.2244265688235645,4.224981846545097,4.224342312817004,4.224342312817004
10,4.049,3.7462031256289894,2.269723235722702,2.4241016852997834,2.7486303719455387,2.5589866221131428,2.6449381705471104,2.6072931090688045,2.5795689761014162,2.631364848338559,2.615766349116154,2.605045961617247,2.611368183918801,2.62536433656568,2.6236911145523965,2.6242406600105515,2.625226568100161,2.624923580644998,2.6270067214857455,2.6273325914541403,2.6273325914541403
11,11.165,8.950347010910372,4.089527476559639,3.8080973033897423,3.7058659781251264,3.413727333033694,3.3411368742826606,3.2710764868294913,3.2369616665256866,3.2045245716669455,3.179339531523697,3.1647029594669593,3.1602552200421843,3.1597692985797368,3.156900916015148,3.153687259722783,3.1509002354807887,3.150383265125811,3.1492959096711894,3.148371292940576,3.148371292940576
